4.156.21.72 - - [15/Jul/2024:00:14:56 +0900] "GET /actuator/health HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:58:37 +0900] "GET /recruit-app/api/manage/user/counts.do?startNum=1&endNum=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:04 +0900] "GET /recruit-app/api/manage/users.do?category=1&keyword=ddd&startNum=1&endNum=10 HTTP/1.1" 200 304
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:04 +0900] "GET /recruit-app/api/manage/user/counts.do?category=1&keyword=ddd&startNum=1&endNum=10 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:17 +0900] "GET /recruit-app/api/manage/users.do?category=2&keyword=%EC%9D%B4%EB%AA%85%ED%99%94&startNum=1&endNum=10 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:17 +0900] "GET /recruit-app/api/manage/user/counts.do?category=2&keyword=%EC%9D%B4%EB%AA%85%ED%99%94&startNum=1&endNum=10 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "POST /recruit-app/manage/userDetail.do HTTP/1.1" 200 18032
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:59:21 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:37 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:48 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%EB%B0%B0%EB%8B%AC%EC%9D%98+%EB%AF%BC%EC%A1%B1&avgSal=1234&company-classification=%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85 HTTP/1.1" 200 15041
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:49 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:49 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:49 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:49 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:49 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:01:54 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoWrite.do HTTP/1.1" 200 12704
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:39 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:42 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%E3%85%87%E3%85%87%E3%84%B4%E3%84%B9%E3%84%B4%E3%85%87&avgSal= HTTP/1.1" 400 843
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /recruit-app/manage/user/users.do HTTP/1.1" 200 21270
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /recruit-app/api/manage/users.do?startNum=1&endNum=10 HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:02:50 +0900] "GET /recruit-app/api/manage/user/counts.do?startNum=1&endNum=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:13 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%EB%B0%B0%EB%8B%AC%EC%9D%98+%EB%AF%BC%EC%A1%B1&avgSal=1234&company-classification=%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85 HTTP/1.1" 200 15041
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:23 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:27 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoDetail.do?companyCode=comp_0001 HTTP/1.1" 200 12883
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "POST /recruit-app/manage/companyinfo/updateCompanyinfo.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:03:55 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:00 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:01 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 200 3394
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:02 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:04 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoDetail.do?companyCode=comp_0001 HTTP/1.1" 200 12881
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:13 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoWrite.do HTTP/1.1" 200 12704
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:47 +0900] "POST /recruit-app/manage/companyinfo/addCompanyinfoWrite.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:47 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:48 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8&avgSal=123&company-classification=%EB%8C%80%EA%B8%B0%EC%97%85 HTTP/1.1" 200 16266
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /recruit-app/assets/images/company/logo/comp_0011_logo4.png HTTP/1.1" 200 2436
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:04:59 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:05:58 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:04 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 16128
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:09 +0900] "POST /recruit-app/manage/companyinfo/deleteHistory.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:09 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 15790
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:12 +0900] "POST /recruit-app/manage/companyinfo/deleteHistory.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:12 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 15450
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:15 +0900] "POST /recruit-app/manage/companyinfo/deleteWelfare.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:15 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 15287
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:17 +0900] "POST /recruit-app/manage/companyinfo/deleteWelfare.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:17 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 15090
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:35 +0900] "POST /recruit-app/manage/companyinfo/insertHistory.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:35 +0900] "GET /recruit-app/manage/companyinfo/adminHistoryWelfare.do?companyCode=comp_0002 HTTP/1.1" 200 15234
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:06:46 +0900] "POST /recruit-app/manage/companyinfo/insertWelfare.do HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:04 +0900] "POST /recruit-app/manage/companyinfo/insertWelfare.do HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:22 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
185.224.128.43 - - [15/Jul/2024:02:07:24 +0900] "GET / HTTP/1.1" 404 766
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /recruit-app/manage/recruit/recruits.do HTTP/1.1" 200 21637
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:24 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:25 +0900] "GET /recruit-app/api/manage/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 2244
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:07:25 +0900] "GET /recruit-app/api/manage/recruit/counts.do?startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:08 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=comp_0003&startNum=1&endNum=5 HTTP/1.1" 200 468
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:08 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=0&keyword=comp_0003&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:11 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=comp_0003&career=%EC%8B%A0%EC%9E%85&startNum=1&endNum=5 HTTP/1.1" 200 468
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:11 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=0&keyword=comp_0003&career=%EC%8B%A0%EC%9E%85&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:13 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=comp_0003&career=%EC%8B%A0%EC%9E%85&employmentType=%EC%A0%95%EA%B7%9C%EC%A7%81&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:13 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=0&keyword=comp_0003&career=%EC%8B%A0%EC%9E%85&employmentType=%EC%A0%95%EA%B7%9C%EC%A7%81&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:57 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:57 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:58 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:58 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:58 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:08:58 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-07-01&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:05 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:05 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:06 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:06 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-08&endDateStart=2024-07-08&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:08 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:08 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-18&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:15 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:15 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:15 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:15 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:19 +0900] "GET /recruit-app/api/manage/recruits.do?category=2&keyword=&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 2300
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:19 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=2&keyword=&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:22 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 2300
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:22 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=0&keyword=&inputDateStart=2024-06-27&inputDateEnd=2024-07-15&endDateStart=2024-07-15&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:40 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=comp_0001&startNum=1&endNum=5 HTTP/1.1" 200 1364
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:40 +0900] "GET /recruit-app/api/manage/recruit/counts.do?category=0&keyword=comp_0001&startNum=1&endNum=5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:02:09:57 +0900] "GET /recruit-app/api/manage/recruits.do?category=0&keyword=&inputDateStart=2024-06-11&inputDateEnd=2024-07-10&endDateStart=2024-07-10&endDateEnd=2024-07-31&startNum=1&endNum=5 HTTP/1.1" 200 2273
